X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16
30.48,0,30.48,0,30.48,0,30.48,0,30.48,2116,30.48,1942,30.48,2001,30.48,1981,30.48,0,30.48,0,30.48,0,30.48,0,30.48,2001,30.48,2001,30.48,2001,30.48,2001
30.49,0,30.49,0,30.49,0,30.49,0,30.49,1990,30.49,2000,30.49,1980,30.49,2011,30.49,0,30.49,0,30.49,0,30.49,0,30.49,2001,30.49,2001,30.49,2001,30.49,2001
30.5,0,30.5,0,30.5,0,30.5,0,30.5,2026,30.5,1994,30.5,2019,30.5,1989,30.5,0,30.5,0,30.5,0,30.5,0,30.5,2001,30.5,2001,30.5,2001,30.5,2001
30.51,0,30.51,0,30.51,0,30.51,0,30.51,2012,30.51,1985,30.51,2096,30.51,1948,30.51,0,30.51,0,30.51,0,30.51,0,30.51,2001,30.51,2001,30.51,2001,30.51,2001
30.52,0,30.52,0,30.52,0,30.52,0,30.52,1999,30.52,2019,30.52,2092,30.52,2006,30.52,0,30.52,0,30.52,0,30.52,0,30.52,2001,30.52,2001,30.52,2001,30.52,2001
30.53,0,30.53,0,30.53,0,30.53,0,30.53,2011,30.53,1941,30.53,2018,30.53,1982,30.53,0,30.53,0,30.53,0,30.53,0,30.53,2001,30.53,2001,30.53,2001,30.53,2001
30.54,0,30.54,0,30.54,0,30.54,0,30.54,1985,30.54,1986,30.54,2161,30.54,1984,30.54,0,30.54,0,30.54,0,30.54,0,30.54,2001,30.54,2001,30.54,2001,30.54,2001
30.55,0,30.55,0,30.55,0,30.55,0,30.55,1967,30.55,2009,30.55,1958,30.55,2031,30.55,0,30.55,0,30.55,0,30.55,0,30.55,2001,30.55,2001,30.55,2001,30.55,2001
30.56,0,30.56,0,30.56,0,30.56,0,30.56,1953,30.56,2018,30.56,1937,30.56,2010,30.56,0,30.56,0,30.56,0,30.56,0,30.56,2001,30.56,2001,30.56,2001,30.56,2001
30.57,0,30.57,0,30.57,0,30.57,0,30.57,1998,30.57,1999,30.57,1992,30.57,2029,30.57,0,30.57,0,30.57,0,30.57,0,30.57,2001,30.57,2001,30.57,2001,30.57,2001
30.58,0,30.58,0,30.58,0,30.58,0,30.58,2005,30.58,1996,30.58,1971,30.58,2039,30.58,0,30.58,0,30.58,0,30.58,0,30.58,2001,30.58,2001,30.58,2001,30.58,2001
30.59,0,30.59,0,30.59,0,30.59,0,30.59,2018,30.59,2019,30.59,1979,30.59,2022,30.59,0,30.59,0,30.59,0,30.59,0,30.59,2001,30.59,2001,30.59,2001,30.59,2001
30.6,0,30.6,0,30.6,0,30.6,0,30.6,2011,30.6,1988,30.6,1985,30.6,2008,30.6,0,30.6,0,30.6,0,30.6,0,30.6,2001,30.6,2001,30.6,2001,30.6,2001
30.61,0,30.61,0,30.61,0,30.61,0,30.61,1981,30.61,2014,30.61,2011,30.61,1991,30.61,0,30.61,0,30.61,0,30.61,0,30.61,2001,30.61,2001,30.61,2001,30.61,2001
30.62,0,30.62,0,30.62,0,30.62,0,30.62,2016,30.62,1996,30.62,1958,30.62,2016,30.62,0,30.62,0,30.62,0,30.62,0,30.62,2001,30.62,2001,30.62,2001,30.62,2001
30.63,0,30.63,0,30.63,0,30.63,0,30.63,1989,30.63,1991,30.63,1979,30.63,2013,30.63,0,30.63,0,30.63,0,30.63,0,30.63,2001,30.63,2001,30.63,2001,30.63,2001
30.64,0,30.64,0,30.64,0,30.64,0,30.64,1974,30.64,2012,30.64,1995,30.64,2005,30.64,0,30.64,0,30.64,0,30.64,0,30.64,2001,30.64,2001,30.64,2001,30.64,2001
30.65,0,30.65,0,30.65,0,30.65,0,30.65,1996,30.65,2070,30.65,1964,30.65,2001,30.65,0,30.65,0,30.65,0,30.65,0,30.65,2001,30.65,2001,30.65,2001,30.65,2001
30.66,0,30.66,0,30.66,0,30.66,0,30.66,1965,30.66,1982,30.66,2050,30.66,1988,30.66,0,30.66,0,30.66,0,30.66,0,30.66,2001,30.66,2001,30.66,2001,30.66,2001
30.67,0,30.67,0,30.67,0,30.67,0,30.67,1988,30.67,2052,30.67,1999,30.67,2004,30.67,0,30.67,0,30.67,0,30.67,0,30.67,2001,30.67,2001,30.67,2001,30.67,2001
30.68,0,30.68,0,30.68,0,30.68,0,30.68,2004,30.68,1991,30.68,1979,30.68,2090,30.68,0,30.68,0,30.68,0,30.68,0,30.68,2001,30.68,2001,30.68,2001,30.68,2001
30.69,0,30.69,0,30.69,0,30.69,0,30.69,1984,30.69,2016,30.69,1932,30.69,1966,30.69,0,30.69,0,30.69,0,30.69,0,30.69,2001,30.69,2001,30.69,2001,30.69,2001
30.7,0,30.7,0,30.7,0,30.7,0,30.7,1989,30.7,2015,30.7,2008,30.7,1997,30.7,0,30.7,0,30.7,0,30.7,0,30.7,2001,30.7,2001,30.7,2001,30.7,2001
30.71,0,30.71,0,30.71,0,30.71,0,30.71,1992,30.71,2002,30.71,1996,30.71,1983,30.71,0,30.71,0,30.71,0,30.71,0,30.71,2001,30.71,2001,30.71,2001,30.71,2001
30.72,0,30.72,0,30.72,0,30.72,0,30.72,2050,30.72,2018,30.72,1994,30.72,2021,30.72,0,30.72,0,30.72,0,30.72,0,30.72,2001,30.72,2001,30.72,2001,30.72,2001
30.73,0,30.73,0,30.73,0,30.73,0,30.73,2011,30.73,2021,30.73,1986,30.73,1940,30.73,0,30.73,0,30.73,0,30.73,0,30.73,2001,30.73,2001,30.73,2001,30.73,2001
30.74,0,30.74,0,30.74,0,30.74,0,30.74,1946,30.74,2023,30.74,1983,30.74,2053,30.74,0,30.74,0,30.74,0,30.74,0,30.74,2001,30.74,2001,30.74,2001,30.74,2001
30.75,0,30.75,0,30.75,0,30.75,0,30.75,1991,30.75,1972,30.75,2055,30.75,1987,30.75,0,30.75,0,30.75,0,30.75,0,30.75,2001,30.75,2001,30.75,2001,30.75,2001
30.76,0,30.76,0,30.76,0,30.76,0,30.76,2002,30.76,2050,30.76,1998,30.76,2000,30.76,0,30.76,0,30.76,0,30.76,0,30.76,2001,30.76,2001,30.76,2001,30.76,2001
30.77,0,30.77,0,30.77,0,30.77,0,30.77,1987,30.77,2004,30.77,1967,30.77,1995,30.77,0,30.77,0,30.77,0,30.77,0,30.77,2001,30.77,2001,30.77,2001,30.77,2001
30.78,0,30.78,0,30.78,0,30.78,0,30.78,1995,30.78,2000,30.78,2002,30.78,1987,30.78,0,30.78,0,30.78,0,30.78,0,30.78,2001,30.78,2001,30.78,2001,30.78,2001
30.79,0,30.79,0,30.79,0,30.79,0,30.79,2014,30.79,2027,30.79,2060,30.79,2063,30.79,0,30.79,0,30.79,0,30.79,0,30.79,2001,30.79,2001,30.79,2001,30.79,2001
30.8,0,30.8,0,30.8,0,30.8,0,30.8,1963,30.8,1994,30.8,2015,30.8,2019,30.8,0,30.8,0,30.8,0,30.8,0,30.8,2001,30.8,2001,30.8,2001,30.8,2001
30.81,0,30.81,0,30.81,0,30.81,0,30.81,1995,30.81,2105,30.81,1990,30.81,1994,30.81,0,30.81,0,30.81,0,30.81,0,30.81,2001,30.81,2001,30.81,2001,30.81,2001
30.82,0,30.82,0,30.82,0,30.82,0,30.82,1993,30.82,1990,30.82,2033,30.82,1946,30.82,0,30.82,0,30.82,0,30.82,0,30.82,2001,30.82,2001,30.82,2001,30.82,2001
30.83,0,30.83,0,30.83,0,30.83,0,30.83,2012,30.83,1977,30.83,2001,30.83,2002,30.83,0,30.83,0,30.83,0,30.83,0,30.83,2001,30.83,2001,30.83,2001,30.83,2001
30.84,0,30.84,0,30.84,0,30.84,0,30.84,1983,30.84,1990,30.84,1926,30.84,1987,30.84,0,30.84,0,30.84,0,30.84,0,30.84,2001,30.84,2001,30.84,2001,30.84,2001
30.85,0,30.85,0,30.85,0,30.85,0,30.85,1966,30.85,1997,30.85,2031,30.85,2010,30.85,0,30.85,0,30.85,0,30.85,0,30.85,2001,30.85,2001,30.85,2001,30.85,2001
30.86,0,30.86,0,30.86,0,30.86,0,30.86,2003,30.86,1927,30.86,2001,30.86,2027,30.86,0,30.86,0,30.86,0,30.86,0,30.86,2001,30.86,2001,30.86,2001,30.86,2001
30.87,0,30.87,0,30.87,0,30.87,0,30.87,1974,30.87,1970,30.87,1979,30.87,2028,30.87,0,30.87,0,30.87,0,30.87,0,30.87,2001,30.87,2001,30.87,2001,30.87,2001
30.88,0,30.88,0,30.88,0,30.88,0,30.88,1993,30.88,2058,30.88,2042,30.88,2050,30.88,0,30.88,0,30.88,0,30.88,0,30.88,2001,30.88,2001,30.88,2001,30.88,2001
30.89,0,30.89,0,30.89,0,30.89,0,30.89,2004,30.89,2014,30.89,1988,30.89,1993,30.89,0,30.89,0,30.89,0,30.89,0,30.89,2001,30.89,2001,30.89,2001,30.89,2001
30.9,0,30.9,0,30.9,0,30.9,0,30.9,1996,30.9,1985,30.9,1992,30.9,1915,30.9,0,30.9,0,30.9,0,30.9,0,30.9,2001,30.9,2001,30.9,2001,30.9,2001
30.91,0,30.91,0,30.91,0,30.91,0,30.91,2127,30.91,2012,30.91,2000,30.91,2051,30.91,0,30.91,0,30.91,0,30.91,0,30.91,2001,30.91,2001,30.91,2001,30.91,2001
30.92,0,30.92,0,30.92,0,30.92,0,30.92,1955,30.92,1998,30.92,1980,30.92,2055,30.92,0,30.92,0,30.92,0,30.92,0,30.92,2001,30.92,2001,30.92,2001,30.92,2001
30.93,0,30.93,0,30.93,0,30.93,0,30.93,1992,30.93,2088,30.93,1984,30.93,1972,30.93,0,30.93,0,30.93,0,30.93,0,30.93,2001,30.93,2001,30.93,2001,30.93,2001
30.94,0,30.94,0,30.94,0,30.94,0,30.94,2011,30.94,2014,30.94,1974,30.94,1994,30.94,0,30.94,0,30.94,0,30.94,0,30.94,2001,30.94,2001,30.94,2001,30.94,2001
30.95,0,30.95,0,30.95,0,30.95,0,30.95,2139,30.95,2075,30.95,1989,30.95,2009,30.95,0,30.95,0,30.95,0,30.95,0,30.95,2001,30.95,2001,30.95,2001,30.95,2001
30.96,0,30.96,0,30.96,0,30.96,0,30.96,1978,30.96,2050,30.96,1986,30.96,1977,30.96,0,30.96,0,30.96,0,30.96,0,30.96,2001,30.96,2001,30.96,2001,30.96,2001
30.97,0,30.97,0,30.97,0,30.97,0,30.97,1996,30.97,2084,30.97,1973,30.97,2014,30.97,0,30.97,0,30.97,0,30.97,0,30.97,2001,30.97,2001,30.97,2001,30.97,2001
30.98,0,30.98,0,30.98,0,30.98,0,30.98,1963,30.98,1992,30.98,1990,30.98,2012,30.98,0,30.98,0,30.98,0,30.98,0,30.98,2001,30.98,2001,30.98,2001,30.98,2001
30.99,0,30.99,0,30.99,0,30.99,0,30.99,1981,30.99,1947,30.99,1923,30.99,1994,30.99,0,30.99,0,30.99,0,30.99,0,30.99,2001,30.99,2001,30.99,2001,30.99,2001
31,0,31,0,31,0,31,0,31,1988,31,2011,31,2004,31,1948,31,0,31,0,31,0,31,0,31,2001,31,2001,31,2001,31,2001
31.01,0,31.01,0,31.01,0,31.01,0,31.01,1947,31.01,2016,31.01,2026,31.01,2027,31.01,0,31.01,0,31.01,0,31.01,0,31.01,2001,31.01,2001,31.01,2001,31.01,2001
31.02,0,31.02,0,31.02,0,31.02,0,31.02,1989,31.02,1994,31.02,1920,31.02,1982,31.02,0,31.02,0,31.02,0,31.02,0,31.02,2001,31.02,2001,31.02,2001,31.02,2001
31.03,0,31.03,0,31.03,0,31.03,0,31.03,1959,31.03,2006,31.03,2018,31.03,1999,31.03,0,31.03,0,31.03,0,31.03,0,31.03,2001,31.03,2001,31.03,2001,31.03,2001
31.04,0,31.04,0,31.04,0,31.04,0,31.04,2006,31.04,1994,31.04,1994,31.04,2003,31.04,0,31.04,0,31.04,0,31.04,0,31.04,2001,31.04,2001,31.04,2001,31.04,2001
31.05,0,31.05,0,31.05,0,31.05,0,31.05,2029,31.05,2082,31.05,1982,31.05,1968,31.05,0,31.05,0,31.05,0,31.05,0,31.05,2001,31.05,2001,31.05,2001,31.05,2001
31.06,0,31.06,0,31.06,0,31.06,0,31.06,1988,31.06,2121,31.06,2009,31.06,1989,31.06,0,31.06,0,31.06,0,31.06,0,31.06,2001,31.06,2001,31.06,2001,31.06,2001
31.07,0,31.07,0,31.07,0,31.07,0,31.07,2006,31.07,2025,31.07,1999,31.07,1952,31.07,0,31.07,0,31.07,0,31.07,0,31.07,2001,31.07,2001,31.07,2001,31.07,2001
31.08,0,31.08,0,31.08,0,31.08,0,31.08,1993,31.08,1991,31.08,1960,31.08,1987,31.08,0,31.08,0,31.08,0,31.08,0,31.08,2001,31.08,2001,31.08,2001,31.08,2001
31.09,0,31.09,0,31.09,0,31.09,0,31.09,1982,31.09,2006,31.09,2003,31.09,2040,31.09,0,31.09,0,31.09,0,31.09,0,31.09,2001,31.09,2001,31.09,2001,31.09,2001
31.1,0,31.1,0,31.1,0,31.1,0,31.1,2038,31.1,2030,31.1,1898,31.1,1987,31.1,0,31.1,0,31.1,0,31.1,0,31.1,2001,31.1,2001,31.1,2001,31.1,2001
31.11,0,31.11,0,31.11,0,31.11,0,31.11,2026,31.11,2001,31.11,2009,31.11,1992,31.11,0,31.11,0,31.11,0,31.11,0,31.11,2001,31.11,2001,31.11,2001,31.11,2001
31.12,0,31.12,0,31.12,0,31.12,0,31.12,1973,31.12,1961,31.12,2000,31.12,1988,31.12,0,31.12,0,31.12,0,31.12,0,31.12,2001,31.12,2001,31.12,2001,31.12,2001
31.13,0,31.13,0,31.13,0,31.13,0,31.13,2034,31.13,1993,31.13,1955,31.13,2008,31.13,0,31.13,0,31.13,0,31.13,0,31.13,2001,31.13,2001,31.13,2001,31.13,2001
31.14,0,31.14,0,31.14,0,31.14,0,31.14,2004,31.14,1993,31.14,1990,31.14,1994,31.14,0,31.14,0,31.14,0,31.14,0,31.14,2001,31.14,2001,31.14,2001,31.14,2001
31.15,0,31.15,0,31.15,0,31.15,0,31.15,1942,31.15,1960,31.15,2078,31.15,1933,31.15,0,31.15,0,31.15,0,31.15,0,31.15,2001,31.15,2001,31.15,2001,31.15,2001
31.16,0,31.16,0,31.16,0,31.16,0,31.16,1956,31.16,2056,31.16,1991,31.16,2010,31.16,0,31.16,0,31.16,0,31.16,0,31.16,2001,31.16,2001,31.16,2001,31.16,2001
31.17,0,31.17,0,31.17,0,31.17,0,31.17,1971,31.17,2006,31.17,1990,31.17,1996,31.17,0,31.17,0,31.17,0,31.17,0,31.17,2001,31.17,2001,31.17,2001,31.17,2001
31.18,0,31.18,0,31.18,0,31.18,0,31.18,1977,31.18,1985,31.18,1984,31.18,1989,31.18,0,31.18,0,31.18,0,31.18,0,31.18,2001,31.18,2001,31.18,2001,31.18,2001
31.19,0,31.19,0,31.19,0,31.19,0,31.19,1979,31.19,2000,31.19,1987,31.19,2026,31.19,0,31.19,0,31.19,0,31.19,0,31.19,2001,31.19,2001,31.19,2001,31.19,2001
31.2,0,31.2,0,31.2,0,31.2,0,31.2,1986,31.2,1993,31.2,1996,31.2,1923,31.2,0,31.2,0,31.2,0,31.2,0,31.2,2001,31.2,2001,31.2,2001,31.2,2001
31.21,0,31.21,0,31.21,0,31.21,0,31.21,1929,31.21,1993,31.21,1942,31.21,1983,31.21,0,31.21,0,31.21,0,31.21,0,31.21,2001,31.21,2001,31.21,2001,31.21,2001
31.22,0,31.22,0,31.22,0,31.22,0,31.22,1996,31.22,2063,31.22,2000,31.22,1998,31.22,0,31.22,0,31.22,0,31.22,0,31.22,2001,31.22,2001,31.22,2001,31.22,2001
31.23,0,31.23,0,31.23,0,31.23,0,31.23,1962,31.23,1950,31.23,1994,31.23,2085,31.23,0,31.23,0,31.23,0,31.23,0,31.23,2001,31.23,2001,31.23,2001,31.23,2001
31.24,0,31.24,0,31.24,0,31.24,0,31.24,1966,31.24,1999,31.24,1988,31.24,1979,31.24,0,31.24,0,31.24,0,31.24,0,31.24,2001,31.24,2001,31.24,2001,31.24,2001
31.25,0,31.25,0,31.25,0,31.25,0,31.25,1985,31.25,2036,31.25,2019,31.25,2022,31.25,0,31.25,0,31.25,0,31.25,0,31.25,2001,31.25,2001,31.25,2001,31.25,2001
31.26,0,31.26,0,31.26,0,31.26,0,31.26,2000,31.26,1988,31.26,1991,31.26,1956,31.26,0,31.26,0,31.26,0,31.26,0,31.26,2001,31.26,2001,31.26,2001,31.26,2001
31.27,0,31.27,0,31.27,0,31.27,0,31.27,2000,31.27,1974,31.27,1998,31.27,1977,31.27,0,31.27,0,31.27,0,31.27,0,31.27,2001,31.27,2001,31.27,2001,31.27,2001
31.28,0,31.28,0,31.28,0,31.28,0,31.28,2010,31.28,1990,31.28,2036,31.28,2029,31.28,0,31.28,0,31.28,0,31.28,0,31.28,2001,31.28,2001,31.28,2001,31.28,2001
31.29,0,31.29,0,31.29,0,31.29,0,31.29,1998,31.29,1995,31.29,2000,31.29,1944,31.29,0,31.29,0,31.29,0,31.29,0,31.29,2001,31.29,2001,31.29,2001,31.29,2001
31.3,0,31.3,0,31.3,0,31.3,0,31.3,2029,31.3,1954,31.3,1930,31.3,2086,31.3,0,31.3,0,31.3,0,31.3,0,31.3,2001,31.3,2001,31.3,2001,31.3,2001
31.31,0,31.31,0,31.31,0,31.31,0,31.31,2004,31.31,1963,31.31,2020,31.31,2002,31.31,0,31.31,0,31.31,0,31.31,0,31.31,2001,31.31,2001,31.31,2001,31.31,2001
31.32,0,31.32,0,31.32,0,31.32,0,31.32,2001,31.32,1998,31.32,1880,31.32,1988,31.32,0,31.32,0,31.32,0,31.32,0,31.32,2001,31.32,2001,31.32,2001,31.32,2001
31.33,0,31.33,0,31.33,0,31.33,0,31.33,1976,31.33,2004,31.33,2012,31.33,1995,31.33,0,31.33,0,31.33,0,31.33,0,31.33,2001,31.33,2001,31.33,2001,31.33,2001
31.34,0,31.34,0,31.34,0,31.34,0,31.34,2013,31.34,1982,31.34,2013,31.34,2008,31.34,0,31.34,0,31.34,0,31.34,0,31.34,2001,31.34,2001,31.34,2001,31.34,2001
31.35,0,31.35,0,31.35,0,31.35,0,31.35,1951,31.35,1951,31.35,1999,31.35,1934,31.35,0,31.35,0,31.35,0,31.35,0,31.35,2001,31.35,2001,31.35,2001,31.35,2001
31.36,0,31.36,0,31.36,0,31.36,0,31.36,1975,31.36,1960,31.36,1986,31.36,1982,31.36,0,31.36,0,31.36,0,31.36,0,31.36,2001,31.36,2001,31.36,2001,31.36,2001
31.37,0,31.37,0,31.37,0,31.37,0,31.37,1986,31.37,1986,31.37,2007,31.37,1973,31.37,0,31.37,0,31.37,0,31.37,0,31.37,2001,31.37,2001,31.37,2001,31.37,2001
31.38,0,31.38,0,31.38,0,31.38,0,31.38,1993,31.38,2018,31.38,1980,31.38,2037,31.38,0,31.38,0,31.38,0,31.38,0,31.38,2001,31.38,2001,31.38,2001,31.38,2001
31.39,0,31.39,0,31.39,0,31.39,0,31.39,1994,31.39,1970,31.39,1995,31.39,1988,31.39,0,31.39,0,31.39,0,31.39,0,31.39,2001,31.39,2001,31.39,2001,31.39,2001
31.4,0,31.4,0,31.4,0,31.4,0,31.4,1995,31.4,2001,31.4,2002,31.4,2109,31.4,0,31.4,0,31.4,0,31.4,0,31.4,2001,31.4,2001,31.4,2001,31.4,2001
31.41,0,31.41,0,31.41,0,31.41,0,31.41,2001,31.41,2002,31.41,1984,31.41,2003,31.41,0,31.41,0,31.41,0,31.41,0,31.41,2001,31.41,2001,31.41,2001,31.41,2001
31.42,0,31.42,0,31.42,0,31.42,0,31.42,2001,31.42,1980,31.42,1992,31.42,1983,31.42,0,31.42,0,31.42,0,31.42,0,31.42,2001,31.42,2001,31.42,2001,31.42,2001
31.43,0,31.43,0,31.43,0,31.43,0,31.43,2005,31.43,2010,31.43,1980,31.43,2040,31.43,0,31.43,0,31.43,0,31.43,0,31.43,2001,31.43,2001,31.43,2001,31.43,2001
31.44,0,31.44,0,31.44,0,31.44,0,31.44,1960,31.44,1973,31.44,1976,31.44,1985,31.44,0,31.44,0,31.44,0,31.44,0,31.44,2001,31.44,2001,31.44,2001,31.44,2001
31.45,0,31.45,0,31.45,0,31.45,0,31.45,2016,31.45,1915,31.45,2003,31.45,1981,31.45,0,31.45,0,31.45,0,31.45,0,31.45,2001,31.45,2001,31.45,2001,31.45,2001
31.46,0,31.46,0,31.46,0,31.46,0,31.46,2037,31.46,1969,31.46,1984,31.46,2015,31.46,0,31.46,0,31.46,0,31.46,0,31.46,2001,31.46,2001,31.46,2001,31.46,2001
31.47,0,31.47,0,31.47,0,31.47,0,31.47,2007,31.47,1987,31.47,1994,31.47,2127,31.47,0,31.47,0,31.47,0,31.47,0,31.47,2001,31.47,2001,31.47,2001,31.47,2001
31.48,0,31.48,0,31.48,0,31.48,0,31.48,1998,31.48,1979,31.48,1990,31.48,1949,31.48,0,31.48,0,31.48,0,31.48,0,31.48,2001,31.48,2001,31.48,2001,31.48,2001
31.49,0,31.49,0,31.49,0,31.49,0,31.49,1968,31.49,2000,31.49,1981,31.49,1992,31.49,0,31.49,0,31.49,0,31.49,0,31.49,2001,31.49,2001,31.49,2001,31.49,2001
31.5,0,31.5,0,31.5,0,31.5,0,31.5,1995,31.5,2019,31.5,2004,31.5,1906,31.5,0,31.5,0,31.5,0,31.5,0,31.5,2001,31.5,2001,31.5,2001,31.5,2001
31.51,0,31.51,0,31.51,0,31.51,0,31.51,1990,31.51,2015,31.51,2070,31.51,2038,31.51,0,31.51,0,31.51,0,31.51,0,31.51,2001,31.51,2001,31.51,2001,31.51,2001
31.52,0,31.52,0,31.52,0,31.52,0,31.52,2033,31.52,1993,31.52,1994,31.52,2061,31.52,0,31.52,0,31.52,0,31.52,0,31.52,2001,31.52,2001,31.52,2001,31.52,2001
31.53,0,31.53,0,31.53,0,31.53,0,31.53,2001,31.53,2007,31.53,2000,31.53,2002,31.53,0,31.53,0,31.53,0,31.53,0,31.53,2001,31.53,2001,31.53,2001,31.53,2001
31.54,0,31.54,0,31.54,0,31.54,0,31.54,2027,31.54,2007,31.54,1918,31.54,2011,31.54,0,31.54,0,31.54,0,31.54,0,31.54,2001,31.54,2001,31.54,2001,31.54,2001
31.55,0,31.55,0,31.55,0,31.55,0,31.55,1982,31.55,1986,31.55,2011,31.55,1998,31.55,0,31.55,0,31.55,0,31.55,0,31.55,2001,31.55,2001,31.55,2001,31.55,2001
31.56,0,31.56,0,31.56,0,31.56,0,31.56,1985,31.56,2016,31.56,1973,31.56,2005,31.56,0,31.56,0,31.56,0,31.56,0,31.56,2001,31.56,2001,31.56,2001,31.56,2001
31.57,0,31.57,0,31.57,0,31.57,0,31.57,1994,31.57,2102,31.57,2128,31.57,2007,31.57,0,31.57,0,31.57,0,31.57,0,31.57,2001,31.57,2001,31.57,2001,31.57,2001
31.58,0,31.58,0,31.58,0,31.58,0,31.58,2000,31.58,2008,31.58,2008,31.58,2003,31.58,0,31.58,0,31.58,0,31.58,0,31.58,2001,31.58,2001,31.58,2001,31.58,2001
31.59,0,31.59,0,31.59,0,31.59,0,31.59,1972,31.59,2019,31.59,1994,31.59,1991,31.59,0,31.59,0,31.59,0,31.59,0,31.59,2001,31.59,2001,31.59,2001,31.59,2001
31.6,0,31.6,0,31.6,0,31.6,0,31.6,1975,31.6,1998,31.6,1991,31.6,1927,31.6,0,31.6,0,31.6,0,31.6,0,31.6,2001,31.6,2001,31.6,2001,31.6,2001
31.61,0,31.61,0,31.61,0,31.61,0,31.61,1993,31.61,1995,31.61,2034,31.61,2084,31.61,0,31.61,0,31.61,0,31.61,0,31.61,2001,31.61,2001,31.61,2001,31.61,2001
31.62,0,31.62,0,31.62,0,31.62,0,31.62,1987,31.62,1960,31.62,1998,31.62,1976,31.62,0,31.62,0,31.62,0,31.62,0,31.62,2001,31.62,2001,31.62,2001,31.62,2001
31.63,0,31.63,0,31.63,0,31.63,0,31.63,2000,31.63,2043,31.63,1984,31.63,1987,31.63,0,31.63,0,31.63,0,31.63,0,31.63,2001,31.63,2001,31.63,2001,31.63,2001
31.64,0,31.64,0,31.64,0,31.64,0,31.64,1967,31.64,1963,31.64,2000,31.64,2003,31.64,0,31.64,0,31.64,0,31.64,0,31.64,2001,31.64,2001,31.64,2001,31.64,2001
31.65,0,31.65,0,31.65,0,31.65,0,31.65,1994,31.65,1958,31.65,1988,31.65,2043,31.65,0,31.65,0,31.65,0,31.65,0,31.65,2001,31.65,2001,31.65,2001,31.65,2001
31.66,0,31.66,0,31.66,0,31.66,0,31.66,1975,31.66,2003,31.66,1970,31.66,2002,31.66,0,31.66,0,31.66,0,31.66,0,31.66,2001,31.66,2001,31.66,2001,31.66,2001
31.67,0,31.67,0,31.67,0,31.67,0,31.67,1969,31.67,1984,31.67,2010,31.67,1922,31.67,0,31.67,0,31.67,0,31.67,0,31.67,2001,31.67,2001,31.67,2001,31.67,2001
31.68,0,31.68,0,31.68,0,31.68,0,31.68,2035,31.68,2000,31.68,2006,31.68,2003,31.68,0,31.68,0,31.68,0,31.68,0,31.68,2001,31.68,2001,31.68,2001,31.68,2001
31.69,0,31.69,0,31.69,0,31.69,0,31.69,1976,31.69,2014,31.69,1999,31.69,1968,31.69,0,31.69,0,31.69,0,31.69,0,31.69,2001,31.69,2001,31.69,2001,31.69,2001
31.7,0,31.7,0,31.7,0,31.7,0,31.7,2126,31.7,1973,31.7,2022,31.7,1972,31.7,0,31.7,0,31.7,0,31.7,0,31.7,2001,31.7,2001,31.7,2001,31.7,2001
31.71,0,31.71,0,31.71,0,31.71,0,31.71,1968,31.71,2071,31.71,2002,31.71,1994,31.71,0,31.71,0,31.71,0,31.71,0,31.71,2001,31.71,2001,31.71,2001,31.71,2001
31.72,0,31.72,0,31.72,0,31.72,0,31.72,2010,31.72,2037,31.72,1970,31.72,1965,31.72,0,31.72,0,31.72,0,31.72,0,31.72,2001,31.72,2001,31.72,2001,31.72,2001
31.73,0,31.73,0,31.73,0,31.73,0,31.73,1997,31.73,1981,31.73,1990,31.73,1992,31.73,0,31.73,0,31.73,0,31.73,0,31.73,2001,31.73,2001,31.73,2001,31.73,2001
31.74,0,31.74,0,31.74,0,31.74,0,31.74,2021,31.74,2003,31.74,2124,31.74,2017,31.74,0,31.74,0,31.74,0,31.74,0,31.74,2001,31.74,2001,31.74,2001,31.74,2001
31.75,0,31.75,0,31.75,0,31.75,0,31.75,1989,31.75,2009,31.75,1984,31.75,1983,31.75,0,31.75,0,31.75,0,31.75,0,31.75,2001,31.75,2001,31.75,2001,31.75,2001
31.76,0,31.76,0,31.76,0,31.76,0,31.76,2004,31.76,1988,31.76,2014,31.76,2013,31.76,0,31.76,0,31.76,0,31.76,0,31.76,2001,31.76,2001,31.76,2001,31.76,2001
31.77,0,31.77,0,31.77,0,31.77,0,31.77,1998,31.77,2005,31.77,1978,31.77,1936,31.77,0,31.77,0,31.77,0,31.77,0,31.77,2001,31.77,2001,31.77,2001,31.77,2001
31.78,0,31.78,0,31.78,0,31.78,0,31.78,1948,31.78,1997,31.78,1944,31.78,1981,31.78,0,31.78,0,31.78,0,31.78,0,31.78,2001,31.78,2001,31.78,2001,31.78,2001
31.79,0,31.79,0,31.79,0,31.79,0,31.79,2020,31.79,2030,31.79,1991,31.79,2005,31.79,0,31.79,0,31.79,0,31.79,0,31.79,2001,31.79,2001,31.79,2001,31.79,2001
31.8,0,31.8,0,31.8,0,31.8,0,31.8,1994,31.8,2011,31.8,1994,31.8,2011,31.8,0,31.8,0,31.8,0,31.8,0,31.8,2001,31.8,2001,31.8,2001,31.8,2001
